Ticker,EPS,BVPS,GrahamNumber,ClosingPrice
A,0.2883335102615924,14.0,9.530218031734721,64.43
AAL,1.5950281852941894,-2.155423388249343,,49.78
AAP,,,,111.93
AAPL,0.5849127246524176,6.312492823207414,9.114592200030089,166.68
ABBV,0.9179413150090192,2.23318667504714,6.791430044250717,91.46
ABT,0.34163959888832424,17.909661822269413,11.733269698880925,58.21
ACN,1.4543371749233094,15.671463723037638,22.64532680824463,147.98
ADBE,0.6713787293965461,17.546661897610257,16.280671064925063,212.28
ADI,0.6066452994460624,28.035695610591368,19.562049140478145,88.75
ADM,0.6711616550104998,33.271758436944936,22.415204444686967,42.27
ADP,0.9483640636007906,9.136507936507936,13.962684389479685,113.3
ADSK,-0.4961487269794939,-1.168416248288452,,122.75
AEE,0.6204621420189553,29.76533552902429,20.38469858510679,56.69
AEP,0.7869555126933748,37.54727598233287,25.78431317624379,68.28
AES,-0.1543339687493101,4.815987933634992,,11.37
AET,1.7520051979868059,50.13145826964231,44.4543355377079,168.11
AFL,0.973991538659294,31.19517050928007,26.146438051274526,42.97
AGN,2.682443764064288,216.16258218768678,114.22122980777863,162.27
AIG,-0.4237005023002435,69.15787163927418,,53.12
AIV,0.25735851886520317,10.986842105263158,7.976217258348,40.48
AIZ,1.7379179624181391,84.44337432097637,57.46305146258357,88.18
AJG,0.6511543436323414,24.791872597473915,19.058463983072116,67.1
AKAM,0.39958943346385056,19.90557631207868,13.37782882718966,69.25
ALB,0.800157132055236,34.33570350828055,24.862905221260952,88.96
ALGN,0.6353246830655308,14.086910890099455,14.190477420582376,242.69
ALK,1.626943694968932,27.924160610612642,31.971836566915588,57.75
ALL,1.696119315257133,65.73566789042643,50.08642091656488,93.7
ALLE,0.5868045736044897,4.8485804416403795,8.001019092558563,83.24
ALXN,0.4338113966771569,41.02971634398919,20.01202307189866,108.64
AMAT,0.4790232389370215,8.054924242424242,9.317518862334751,52.89
AMD,-0.0934371481677005,0.706172839506172,,9.53
AME,0.6467244710293898,18.20652757569459,16.276629122844952,74.66
AMG,2.765329011341248,67.34432234432235,64.73142349259054,180.43
AMGN,1.951778336598638,22.093352192362094,31.148512634115743,166.05
AMP,2.3112161473329462,39.063545150501675,45.071018041397224,142.67
AMT,0.5721302128073023,14.557229562902325,13.689199906255709,143.83
AMZN,0.059849692310265684,3.157888582045168,2.062151752338768,1371.99
ANDV,,,,100.5
ANSS,0.7632221124675412,28.68260833303547,22.19351303349505,153.87
AON,1.325008260303472,21.33199195171026,25.21832616881469,138.19
AOS,0.4445811537895291,9.982311255640248,9.992688214348117,61.61
APA,-4.723396493161435,19.638743455497384,,37.9
APC,-2.778638727293256,16.874517374517374,,58.17
APD,1.8237680929717197,48.2260711030082,44.48534948563028,156.55
APH,0.3130819021730211,6.443694435297991,6.737328290469312,84.05
APTV,1.224496214537506,13.049042116752606,18.960915331131595,81.58
ARE,0.32833573659837867,62.03592208702619,21.407795984525727,121.79
ARNC,,,,6.92
ATVI,0.2687215621890875,12.936758893280633,8.844132876544975,65.09
AVB,1.5742919220734455,74.7924925824974,51.47103438195297,162.66
AVGO,1.5993400645834264,63.17317211843549,47.67909569671353,227.68
AVY,0.8630206780423352,12.380806616197619,15.505162776120498,103.87
AWK,0.6365463713649964,30.623595505617978,20.94278201285916,81.2
AXP,1.2211227494575978,23.28288707799767,25.29235891311631,91.0
AYI,1.7046439231168924,39.51207729468599,38.92898027340951,136.67
AZO,10.529815667912885,-48.63999268872235,,613.15
BA,2.5482198317635487,2.06708922109035,10.8865260442512,322.44
BAC,0.43408077671373524,25.790901340773463,15.871201149830496,29.31
BAX,0.9905128695116695,16.88126159554731,19.396517843149347,63.43
BBY,0.8196119640538354,12.459468782338737,15.158113926033222,68.92
BDX,0.8687329769700409,79.11992548842116,39.32578021046866,213.3
BEN,0.6264048827538377,18.45577981651376,16.128167543838135,33.45
BHF,-2.126363693587049,113.61482100998533,,49.93
BHGE,,,,27.77
BIIB,3.830512762680025,66.40255439924314,75.65055335071415,266.89
BK,0.8687156073072283,41.03867340285229,28.32218321361263,50.15
BKNG,11.81549999248649,221.0540238681255,242.41892642787047,2030.86
BLK,5.883958552201094,197.51990650189109,161.70799677061322,519.0
BMY,0.39601183442088317,7.834047764849969,8.354845994494976,62.0
BRK.B,,,,195.0
BSX,0.028622221183197086,5.106429349800218,1.813433313329415,26.84
BWA,0.49283341618199916,18.666825775656324,14.387209566713947,48.84
BXP,0.8677653255371367,38.080305729183536,27.26733027263339,121.46
C,0.7779001473618765,78.82378201124297,37.143414112716435,67.71
CA,,,,25.195
CAG,0.1672999425885311,9.545226760210474,5.994214502501455,35.89
CAH,1.14937898812571,24.079872204472842,24.954563327033025,61.01
CAT,0.5738006114680705,25.42809364548495,18.11876797275546,143.89
CB,2.122481820543935,110.12807211734237,72.52074666958234,133.3
CBOE,0.7250876891760428,28.249110320284696,21.467867797637066,112.48
CBRE,0.44910984870132886,12.858537401113443,11.39891026377192,46.46
CCI,0.5430563551167324,31.374083129584353,19.57939331703954,108.8
CCL,0.7829514032735705,34.00557880055788,24.475622605423183,64.62
CDNS,0.20037184836636834,4.172427522071205,4.337145701077213,35.85
CELG,0.729181245520278,6.9116664439395965,10.648793114235207,87.07
CERN,0.5043604880985835,14.742983498548414,12.934643905053509,57.1
CF,0.2750765736385881,15.365540829414279,9.751961714333683,36.62
CFG,0.5902569629020051,41.14661450541997,23.37646687402841,41.1
CHD,0.5356941211556266,8.751735402204982,10.270623014676014,48.93
CHK,-407.2973123414962,-48.511576626240355,,44.99
CHRW,0.901794791346715,10.602376599634368,14.66718377373611,92.23
CHTR,4.326823079066175,163.0536078060653,125.99143840379186,303.87
CI,2.170276830802062,58.61367005396835,53.49932267743297,164.65
CINF,1.0493801529980753,48.701290244030176,33.91000982996601,72.37
CL,0.5602548651843182,-0.284441398217957,,70.15
CLX,1.3784168410754807,6.453652443443798,14.147650770571214,128.69
CMA,0.8962916431713857,46.51162790697674,30.626453052462765,93.82
CMCSA,0.6918730030348923,15.04878716107064,15.30577065084162,33.52
CME,1.6927804925879069,67.11601656326904,50.55972092996999,157.7
CMG,1.8788953015467627,48.87123356382788,45.45369567248729,311.16
CMI,,,,158.73
CMS,0.49102254605993195,16.326820603907642,13.430518716523048,45.01
CNC,0.49842021040610435,21.515955864950328,15.53350292462014,106.25
CNP,0.30269099913319203,11.269141531322505,8.760651999909058,26.98
COF,1.6736113760631686,101.05360443622921,61.68711692464534,93.75
COL,1.346281881527923,40.42047531992687,34.99129113414069,134.41
